»ù½ð´úÂë,index_t,index_t_1,similarity_score
164811,2022Q2,2022Q1,0.9807987
164818,2015Q4,2015Q3,1.0
164818,2016Q1,2015Q4,0.06854476
164818,2016Q2,2016Q1,0.9388679
164818,2016Q3,2016Q2,0.7635888
164818,2016Q4,2016Q3,0.520281
164818,2017Q1,2016Q4,0.9373982
164818,2017Q2,2017Q1,0.9770018
164818,2017Q3,2017Q2,0.96447426
164818,2017Q4,2017Q3,0.968179
164818,2018Q1,2017Q4,0.9807545
164818,2018Q2,2018Q1,0.9852996
164818,2018Q3,2018Q2,0.9852996
164818,2018Q4,2018Q3,0.97695786
164818,2019Q1,2018Q4,0.97695786
164818,2019Q2,2019Q1,0.9814502
164818,2019Q3,2019Q2,0.985415
164818,2019Q4,2019Q3,0.9813237
164818,2020Q1,2019Q4,0.9852996
164818,2020Q2,2020Q1,0.94800663
164818,2020Q3,2020Q2,0.94800663
164818,2020Q4,2020Q3,0.93670213
164818,2021Q1,2020Q4,0.93670213
164818,2021Q2,2021Q1,0.92505777
164818,2021Q3,2021Q2,0.9389262
164818,2021Q4,2021Q3,0.9682227
164818,2022Q1,2021Q4,0.9807987
164818,2022Q2,2022Q1,0.9807987
164825,2018Q2,2018Q1,0.6604932
164825,2018Q3,2018Q2,0.87697595
164825,2018Q4,2018Q3,0.9952965
164825,2019Q1,2018Q4,0.7709881
164825,2019Q2,2019Q1,1.0000001
164825,2019Q3,2019Q2,0.9838694
164825,2019Q4,2019Q3,0.9831365
164825,2020Q1,2019Q4,0.8830516
164825,2020Q2,2020Q1,0.8452317
164825,2020Q3,2020Q2,0.94445235
164825,2020Q4,2020Q3,0.94800663
164825,2021Q1,2020Q4,0.9507254
164825,2021Q2,2021Q1,0.95809084
164825,2021Q3,2021Q2,0.9807987
164825,2021Q4,2021Q3,0.9807987
164825,2022Q1,2021Q4,0.9807987
164825,2022Q2,2022Q1,0.9807987
164826,2021Q3,2021Q2,0.4741798
164826,2021Q4,2021Q3,0.043982893
164826,2022Q1,2021Q4,0.15153053
164826,2022Q2,2022Q1,0.7528254
164905,2015Q3,2015Q2,0.0
164905,2015Q4,2015Q3,0.24105838
164905,2016Q1,2015Q4,0.1513086
164905,2016Q2,2016Q1,0.40456715
164905,2016Q3,2016Q2,0.5785373
164905,2016Q4,2016Q3,0.7008093
164905,2017Q1,2016Q4,0.44611418
164905,2017Q2,2017Q1,0.28837776
164905,2017Q3,2017Q2,0.2999252
164905,2017Q4,2017Q3,0.30772054
164905,2018Q1,2017Q4,0.18263078
164905,2018Q2,2018Q1,0.4233644
164905,2018Q3,2018Q2,0.64689595
164905,2018Q4,2018Q3,0.38683957
164905,2019Q1,2018Q4,0.2948983
164905,2019Q2,2019Q1,0.3084755
164905,2019Q3,2019Q2,0.2754762
164905,2019Q4,2019Q3,0.38809735
164905,2020Q1,2019Q4,0.120938994
164905,2020Q2,2020Q1,0.28023505
164905,2020Q3,2020Q2,0.31919932
164905,2020Q4,2020Q3,0.25301364
164905,2021Q1,2020Q4,0.24626747
164905,2021Q2,2021Q1,0.31208944
164905,2021Q3,2021Q2,0.3126549
164905,2021Q4,2021Q3,0.32533264
164905,2022Q1,2021Q4,0.3327434
164905,2022Q2,2022Q1,0.26307738
164908,2016Q1,2015Q4,0.17831174
164908,2016Q2,2016Q1,0.412139
164908,2016Q3,2016Q2,0.57646686
164908,2016Q4,2016Q3,0.61390674
164908,2017Q1,2016Q4,0.37059855
164908,2017Q2,2017Q1,0.32187253
164908,2017Q3,2017Q2,0.33752012
164908,2017Q4,2017Q3,0.33471012
164908,2018Q1,2017Q4,0.18164203
164908,2018Q2,2018Q1,0.4195566
164908,2018Q3,2018Q2,0.64689595
164908,2018Q4,2018Q3,0.38683957
164908,2019Q1,2018Q4,0.2948983
164908,2019Q2,2019Q1,0.3084755
164908,2019Q3,2019Q2,0.2754762
164908,2019Q4,2019Q3,0.38809735
164908,2020Q1,2019Q4,0.13154852
164908,2020Q2,2020Q1,0.30630943
164908,2020Q3,2020Q2,0.31919932
164908,2020Q4,2020Q3,0.23416182
164908,2021Q1,2020Q4,0.23504514
164908,2021Q2,2021Q1,0.17285076
164908,2021Q3,2021Q2,0.2963968
164908,2021Q4,2021Q3,0.562351
164908,2022Q1,2021Q4,0.3853454
164908,2022Q2,2022Q1,0.41448602
165309,2011Q1,2010Q4,0.87378454
165309,2011Q2,2011Q1,0.89259976
165309,2011Q3,2011Q2,0.9271474
165309,2011Q4,2011Q3,0.9180193
165309,2012Q1,2011Q4,0.7260784
165309,2012Q2,2012Q1,0.7179102
165309,2012Q3,2012Q2,0.87001616
165309,2012Q4,2012Q3,0.8736578
165309,2013Q1,2012Q4,0.8962643
165309,2013Q2,2013Q1,0.94243217
165309,2013Q3,2013Q2,0.9014876
165309,2013Q4,2013Q3,0.9708484
165309,2014Q1,2013Q4,0.9708484
165309,2014Q2,2014Q1,0.95878065
165309,2014Q3,2014Q2,0.8667785
165309,2014Q4,2014Q3,0.9567093
165309,2015Q1,2014Q4,0.8982757
165309,2015Q2,2015Q1,0.8622753
165309,2015Q3,2015Q2,0.722063
165309,2015Q4,2015Q3,0.7384502
165309,2016Q1,2015Q4,0.86805075
165309,2016Q2,2016Q1,0.9003749
165309,2016Q3,2016Q2,0.89145017
165309,2016Q4,2016Q3,0.85074
165309,2017Q1,2016Q4,0.8390683
165309,2017Q2,2017Q1,0.8959391
165309,2017Q3,2017Q2,0.8781122
165309,2017Q4,2017Q3,0.8529301
165309,2018Q1,2017Q4,0.82287824
165309,2018Q2,2018Q1,0.7679063
165309,2018Q3,2018Q2,0.77293503
165309,2018Q4,2018Q3,0.8662845
165309,2019Q1,2018Q4,0.7523335
165309,2019Q2,2019Q1,0.87465614
165309,2019Q3,2019Q2,0.96407944
165309,2019Q4,2019Q3,0.8489099
165309,2020Q1,2019Q4,0.80777633
165309,2020Q2,2020Q1,0.84718484
165309,2020Q3,2020Q2,0.5959374
165309,2020Q4,2020Q3,0.7149149
165309,2021Q1,2020Q4,0.94326746
165309,2021Q2,2021Q1,0.49005246
165309,2021Q3,2021Q2,0.5009937
165309,2021Q4,2021Q3,0.9269338
165309,2022Q1,2021Q4,0.97351354
165309,2022Q2,2022Q1,0.9268744
165310,2011Q4,2011Q3,0.101815894
165310,2012Q1,2011Q4,0.03922288
165310,2012Q2,2012Q1,0.031020245
165310,2012Q3,2012Q2,0.024962869
165310,2012Q4,2012Q3,0.03587668
165310,2013Q1,2012Q4,0.0675821
165310,2013Q2,2013Q1,0.12947732
165310,2013Q3,2013Q2,0.15083514
165310,2013Q4,2013Q3,0.013925467
165310,2014Q1,2013Q4,0.041765727
165310,2014Q2,2014Q1,0.08382808
165310,2014Q3,2014Q2,0.030521024
165310,2014Q4,2014Q3,0.009254972
165310,2015Q1,2014Q4,0.03097795
165310,2015Q2,2015Q1,0.052295234
165310,2015Q3,2015Q2,0.14893149
165310,2015Q4,2015Q3,0.13872328
165310,2016Q1,2015Q4,0.6910732
165310,2016Q2,2016Q1,0.45640042
165310,2016Q3,2016Q2,0.53284085
165310,2016Q4,2016Q3,0.41759723
165310,2017Q1,2016Q4,0.2221721
165310,2017Q2,2017Q1,0.083828025
165310,2017Q3,2017Q2,0.14229226
165310,2017Q4,2017Q3,0.3412394
165310,2018Q1,2017Q4,0.31111503
165310,2018Q2,2018Q1,0.24638666
165310,2018Q3,2018Q2,0.5639024
165310,2018Q4,2018Q3,0.58905673
165310,2019Q1,2018Q4,0.28370044
165310,2019Q2,2019Q1,0.41152394
165310,2019Q3,2019Q2,0.66195214
165310,2019Q4,2019Q3,0.83767974
165310,2020Q1,2019Q4,0.85193557
165310,2020Q2,2020Q1,0.12864399
165310,2020Q3,2020Q2,0.43988577
165310,2020Q4,2020Q3,0.923114
165310,2021Q1,2020Q4,0.8899546
165310,2021Q2,2021Q1,0.5914937
165310,2021Q3,2021Q2,0.5223079
165310,2021Q4,2021Q3,0.8377054
165310,2022Q1,2021Q4,0.7800694
165310,2022Q2,2022Q1,0.86753476
165312,2013Q3,2013Q2,0.0494873
165312,2013Q4,2013Q3,0.90213585
165312,2014Q1,2013Q4,0.99329346
165312,2014Q2,2014Q1,0.99999994
165312,2014Q3,2014Q2,0.99999994
165312,2014Q4,2014Q3,0.99999994
165312,2015Q1,2014Q4,0.99999994
165312,2015Q2,2015Q1,0.99329346
165312,2015Q3,2015Q2,0.9999999
165312,2015Q4,2015Q3,0.9999999
165312,2016Q1,2015Q4,0.99329346
165312,2016Q2,2016Q1,0.7377245
165312,2016Q3,2016Q2,0.93227816
165312,2016Q4,2016Q3,0.9999999
165312,2017Q1,2016Q4,0.9999999
165312,2017Q2,2017Q1,0.9999999
165312,2017Q3,2017Q2,0.9999999
165312,2017Q4,2017Q3,0.9999999
165312,2018Q1,2017Q4,0.9999999
165312,2018Q2,2018Q1,0.9983586
165312,2018Q3,2018Q2,0.92978996
165312,2018Q4,2018Q3,0.92978996
165312,2019Q1,2018Q4,0.97171044
165312,2019Q2,2019Q1,1.0000001
165312,2019Q3,2019Q2,0.9570996
165312,2019Q4,2019Q3,0.8012361
165312,2020Q1,2019Q4,0.9999999
165312,2020Q2,2020Q1,0.9999999
165312,2020Q3,2020Q2,0.9999999
165312,2020Q4,2020Q3,0.9999999
165312,2021Q1,2020Q4,0.9999999
165312,2021Q2,2021Q1,0.9999999
165312,2021Q3,2021Q2,0.9999999
165312,2021Q4,2021Q3,0.9999999
165312,2022Q1,2021Q4,0.9999999
165312,2022Q2,2022Q1,0.9999999
165313,2013Q2,2013Q1,0.4970767
165313,2013Q3,2013Q2,0.42911932
165313,2013Q4,2013Q3,0.364099
165313,2014Q1,2013Q4,0.24283648
165313,2014Q2,2014Q1,0.24379109
165313,2014Q3,2014Q2,0.8388519
165313,2014Q4,2014Q3,0.36478126
165313,2015Q1,2014Q4,0.31331986
165313,2015Q2,2015Q1,0.7686192
165313,2015Q3,2015Q2,0.29768023
165313,2015Q4,2015Q3,0.43457583
165313,2016Q1,2015Q4,0.36764517
165313,2016Q2,2016Q1,0.2988565
165313,2016Q3,2016Q2,0.3643145
165313,2016Q4,2016Q3,0.3344597
165313,2017Q1,2016Q4,0.27680972
165313,2017Q2,2017Q1,0.41877264
165313,2017Q3,2017Q2,0.39526388
165313,2017Q4,2017Q3,0.39403847
165313,2018Q1,2017Q4,0.16858867
165313,2018Q2,2018Q1,0.20605746
165313,2018Q3,2018Q2,0.19351912
165313,2018Q4,2018Q3,0.18321449
165313,2019Q1,2018Q4,0.08269883
165313,2019Q2,2019Q1,0.21324885
165313,2019Q3,2019Q2,0.3684902
165313,2019Q4,2019Q3,0.29552928
165313,2020Q1,2019Q4,0.20759454
165313,2020Q2,2020Q1,0.51032114
165313,2020Q3,2020Q2,0.41183332
165313,2020Q4,2020Q3,0.4145897
165313,2021Q1,2020Q4,0.2709728
165313,2021Q2,2021Q1,0.29812178
165313,2021Q3,2021Q2,0.3045501
165313,2021Q4,2021Q3,0.28102252
165313,2022Q1,2021Q4,0.11577607
165313,2022Q2,2022Q1,0.19739832
165317,2017Q1,2016Q4,0.21958524
165317,2017Q2,2017Q1,0.1313019
165317,2017Q3,2017Q2,0.15814136
165317,2017Q4,2017Q3,0.21395369
165317,2018Q1,2017Q4,0.2683889
165317,2018Q2,2018Q1,0.38485518
165317,2018Q3,2018Q2,0.5143364
165317,2018Q4,2018Q3,0.40903354
165317,2019Q1,2018Q4,0.420566
165317,2019Q2,2019Q1,0.6449745
165317,2019Q3,2019Q2,0.28814688
165317,2019Q4,2019Q3,0.32309797
165317,2020Q1,2019Q4,0.4140205
165317,2020Q2,2020Q1,0.41582125
165317,2020Q3,2020Q2,0.28603715
165317,2020Q4,2020Q3,0.18566751
165317,2021Q1,2020Q4,0.32884783
165317,2021Q2,2021Q1,0.26421344
165317,2021Q3,2021Q2,0.38945165
165317,2021Q4,2021Q3,0.0866205
165317,2022Q1,2021Q4,0.16149895
165317,2022Q2,2022Q1,0.24190994
165508,2011Q1,2010Q4,0.12100295
165508,2011Q2,2011Q1,0.114337586
165508,2011Q3,2011Q2,0.08793164
165508,2011Q4,2011Q3,0.20826885
165508,2012Q1,2011Q4,0.07689969
165508,2012Q4,2012Q3,0.6330029
165508,2013Q1,2012Q4,0.22078699
165508,2013Q2,2013Q1,0.44333854
165508,2013Q3,2013Q2,0.21255173
165508,2013Q4,2013Q3,0.23581852
165508,2014Q1,2013Q4,0.34328538
165508,2014Q3,2014Q2,0.0
165508,2014Q4,2014Q3,0.17541264
165508,2015Q1,2014Q4,0.5317274
165508,2015Q2,2015Q1,0.07432821
165508,2015Q3,2015Q2,0.20628819
165508,2015Q4,2015Q3,0.15608108
165508,2018Q2,2018Q1,0.17760047
165508,2018Q3,2018Q2,0.22239396
165508,2018Q4,2018Q3,0.19020897
165508,2019Q1,2018Q4,0.088878974
165508,2019Q2,2019Q1,0.16050391
165508,2019Q3,2019Q2,0.2351179
165508,2019Q4,2019Q3,0.10956393
165508,2020Q1,2019Q4,0.086778864
165508,2020Q2,2020Q1,0.16774847
165508,2020Q3,2020Q2,0.08606187
165508,2020Q4,2020Q3,0.29910153
165508,2021Q1,2020Q4,0.2236774
165508,2021Q2,2021Q1,0.22220641
165508,2021Q3,2021Q2,0.15032288
165508,2021Q4,2021Q3,0.18217473
165508,2022Q1,2021Q4,0.17171757
165508,2022Q2,2022Q1,0.14235765
165511,2011Q3,2011Q2,0.44133705
165511,2011Q4,2011Q3,0.38308674
165511,2012Q1,2011Q4,0.33655587
165511,2012Q2,2012Q1,0.37548652
165511,2012Q3,2012Q2,0.39702415
165511,2012Q4,2012Q3,0.36744916
165511,2013Q1,2012Q4,0.33904105
165511,2013Q2,2013Q1,0.46152142
165511,2013Q3,2013Q2,0.43213692
165511,2013Q4,2013Q3,0.48922348
165511,2014Q1,2013Q4,0.43652865
165511,2014Q3,2014Q2,0.0
165511,2014Q4,2014Q3,0.39301464
165511,2015Q1,2014Q4,0.32264677
165511,2015Q2,2015Q1,0.16841216
165511,2015Q3,2015Q2,0.3338585
165511,2015Q4,2015Q3,0.24653019
165511,2016Q1,2015Q4,0.2938465
165511,2016Q2,2016Q1,0.48572543
165511,2016Q3,2016Q2,0.4393536
165511,2016Q4,2016Q3,0.12474635
165511,2017Q1,2016Q4,0.37368432
165511,2017Q2,2017Q1,0.3910069
165511,2017Q3,2017Q2,0.22140901
165511,2017Q4,2017Q3,0.33625227
165511,2018Q1,2017Q4,0.22147922
165511,2018Q2,2018Q1,0.28841478
165511,2018Q3,2018Q2,0.220373
165511,2018Q4,2018Q3,0.4532247
165511,2019Q1,2018Q4,0.4813199
165511,2019Q2,2019Q1,0.5091516
165511,2019Q3,2019Q2,0.6405063
165511,2019Q4,2019Q3,0.6940933
165511,2020Q1,2019Q4,0.70109594
165511,2020Q2,2020Q1,0.5212461
165511,2020Q3,2020Q2,0.62840587
165511,2020Q4,2020Q3,0.36461532
165511,2021Q1,2020Q4,0.712987
165511,2021Q2,2021Q1,0.7090958
165511,2021Q3,2021Q2,0.70334715
165511,2021Q4,2021Q3,0.6460206
165511,2022Q1,2021Q4,0.61916864
165511,2022Q2,2022Q1,0.7012064
165512,2011Q4,2011Q3,0.37615055
165512,2012Q1,2011Q4,0.42801833
165512,2012Q2,2012Q1,0.5417547
165512,2012Q3,2012Q2,0.067503534
165512,2012Q4,2012Q3,0.20790575
165512,2013Q1,2012Q4,0.0850412
165512,2013Q2,2013Q1,0.15324199
165512,2013Q3,2013Q2,0.24878618
165512,2013Q4,2013Q3,0.25941366
165512,2014Q1,2013Q4,0.17424068
165512,2014Q3,2014Q2,0.0
165512,2014Q4,2014Q3,0.28128564
165512,2015Q1,2014Q4,0.3501434
165512,2015Q2,2015Q1,0.1258544
165512,2015Q3,2015Q2,0.048711523
165512,2015Q4,2015Q3,0.13246275
165512,2016Q1,2015Q4,0.29404634
165512,2016Q2,2016Q1,0.13309367
165512,2016Q3,2016Q2,0.12116596
165512,2016Q4,2016Q3,0.2355362
165512,2017Q1,2016Q4,0.20784934
165512,2017Q2,2017Q1,0.2864973
165512,2017Q3,2017Q2,0.23665226
165512,2017Q4,2017Q3,0.33074728
165512,2018Q1,2017Q4,0.20634733
165512,2018Q2,2018Q1,0.27464586
165512,2018Q3,2018Q2,0.2849445
165512,2018Q4,2018Q3,0.31281853
165512,2019Q1,2018Q4,0.21688764
165512,2019Q2,2019Q1,0.29161447
165512,2019Q3,2019Q2,0.25253442
165512,2019Q4,2019Q3,0.2921546
165512,2020Q1,2019Q4,0.2810878
165512,2020Q2,2020Q1,0.37533584
165512,2020Q3,2020Q2,0.34251514
165512,2020Q4,2020Q3,0.37359673
165512,2021Q1,2020Q4,0.3527695
165512,2021Q2,2021Q1,0.28903365
165512,2021Q3,2021Q2,0.23597474
165512,2021Q4,2021Q3,0.22908317
165512,2022Q1,2021Q4,0.25418395
165512,2022Q2,2022Q1,0.37902826
165515,2012Q2,2012Q1,0.17788003
165515,2012Q3,2012Q2,0.20920183
165515,2012Q4,2012Q3,0.20825386
165515,2013Q1,2012Q4,0.32428214
165515,2013Q2,2013Q1,0.4346662
165515,2013Q3,2013Q2,0.4260525
165515,2013Q4,2013Q3,0.49902442
165515,2014Q1,2013Q4,0.45789212
165515,2014Q3,2014Q2,0.0
165515,2014Q4,2014Q3,0.39597064
165515,2015Q1,2014Q4,0.32586616
165515,2015Q2,2015Q1,0.16836376
165515,2015Q3,2015Q2,0.3338585
165515,2015Q4,2015Q3,0.24653019
165515,2016Q1,2015Q4,0.25124684
165515,2016Q2,2016Q1,0.34103316
165515,2016Q3,2016Q2,0.30593172
165515,2016Q4,2016Q3,0.2725796
165515,2017Q1,2016Q4,0.29196027
165515,2017Q2,2017Q1,0.4308859
165515,2017Q3,2017Q2,0.23870285
165515,2017Q4,2017Q3,0.23171678
165515,2018Q1,2017Q4,0.15426573
165515,2018Q2,2018Q1,0.17393014
165515,2018Q3,2018Q2,0.38695547
165515,2018Q4,2018Q3,0.84512275
165515,2019Q1,2018Q4,0.58627474
165515,2019Q2,2019Q1,0.12311149
165515,2019Q3,2019Q2,0.22609138
165515,2019Q4,2019Q3,0.8050424
165515,2020Q1,2019Q4,0.55742735
165515,2020Q2,2020Q1,0.26050386
165515,2020Q3,2020Q2,0.5634902
165515,2020Q4,2020Q3,0.49772087
165515,2021Q1,2020Q4,0.50233954
165515,2021Q2,2021Q1,0.40114477
165515,2021Q3,2021Q2,0.6725813
165515,2021Q4,2021Q3,0.89688873
165515,2022Q1,2021Q4,0.68089545
165515,2022Q2,2022Q1,0.6163687
165516,2012Q4,2012Q3,0.19668607
165516,2013Q1,2012Q4,0.060026765
165516,2013Q2,2013Q1,0.0633091
165516,2013Q3,2013Q2,0.08659476
165516,2013Q4,2013Q3,0.053046003
165516,2014Q1,2013Q4,0.53546596
165516,2014Q3,2014Q2,0.0
165516,2014Q4,2014Q3,0.13837127
165516,2015Q1,2014Q4,0.26282737
165516,2015Q2,2015Q1,0.10023206
165516,2015Q3,2015Q2,0.16868207
165516,2015Q4,2015Q3,0.37323135
165516,2016Q1,2015Q4,0.4397977
165516,2016Q2,2016Q1,0.18307966
165516,2016Q3,2016Q2,0.31619185
165516,2016Q4,2016Q3,0.23366266
165516,2017Q1,2016Q4,0.42220128
165516,2017Q2,2017Q1,0.30889454
165516,2017Q3,2017Q2,0.16089994
165516,2017Q4,2017Q3,0.29030642
165516,2018Q1,2017Q4,0.2524102
165516,2018Q2,2018Q1,0.15300304
165516,2018Q3,2018Q2,0.28801024
165516,2018Q4,2018Q3,0.1675333
165516,2019Q1,2018Q4,0.25395143
165516,2019Q2,2019Q1,0.3473855
165516,2019Q3,2019Q2,0.4491932
165516,2019Q4,2019Q3,0.1212072
165516,2020Q1,2019Q4,0.2847018
165516,2020Q2,2020Q1,0.15987395
165516,2020Q3,2020Q2,0.11573365
165516,2020Q4,2020Q3,0.15527834
165516,2021Q1,2020Q4,0.17578024
165516,2021Q2,2021Q1,0.10191271
165516,2021Q3,2021Q2,0.16216587
165516,2021Q4,2021Q3,0.17945401
165516,2022Q1,2021Q4,0.30577725
165516,2022Q2,2022Q1,0.09236099
165519,2014Q1,2013Q4,0.3281533
165519,2014Q3,2014Q2,0.0
165519,2014Q4,2014Q3,0.36276037
165519,2015Q1,2014Q4,0.31123912
165519,2015Q2,2015Q1,0.16830805
165519,2015Q3,2015Q2,0.3338585
165519,2015Q4,2015Q3,0.24643433
165519,2016Q1,2015Q4,0.2937322
165519,2016Q2,2016Q1,0.48572543
165519,2016Q3,2016Q2,0.4393536
165519,2016Q4,2016Q3,0.075382635
165519,2017Q1,2016Q4,0.28908813
165519,2017Q2,2017Q1,0.30106422
165519,2017Q3,2017Q2,0.14523233
165519,2017Q4,2017Q3,0.28940535
165519,2018Q1,2017Q4,0.15977721
165519,2018Q2,2018Q1,0.23151326
165519,2018Q3,2018Q2,0.19736326
165519,2018Q4,2018Q3,0.5751008
165519,2019Q1,2018Q4,0.4420627
165519,2019Q2,2019Q1,0.42599335
165519,2019Q3,2019Q2,0.17202212
165519,2019Q4,2019Q3,0.66860753
165519,2020Q1,2019Q4,0.6760723
165519,2020Q2,2020Q1,0.49376845
165519,2020Q3,2020Q2,0.61889124
165519,2020Q4,2020Q3,0.34259444
165519,2021Q1,2020Q4,0.690221
165519,2021Q2,2021Q1,0.68606025
165519,2021Q3,2021Q2,0.6767357
165519,2021Q4,2021Q3,0.6307505
165519,2022Q1,2021Q4,0.6022065
165519,2022Q2,2022Q1,0.68851954
165520,2014Q1,2013Q4,0.39130488
165520,2014Q3,2014Q2,0.0
165520,2014Q4,2014Q3,0.3876125
165520,2015Q1,2014Q4,0.3078402
165520,2015Q2,2015Q1,0.16824366
165520,2015Q3,2015Q2,0.3338585
165520,2015Q4,2015Q3,0.24850304
165520,2016Q1,2015Q4,0.29619798
165520,2016Q2,2016Q1,0.48572543
165520,2016Q3,2016Q2,0.4393536
165520,2016Q4,2016Q3,0.075382635
165520,2017Q1,2016Q4,0.28908813
165520,2017Q2,2017Q1,0.30106422
165520,2017Q3,2017Q2,0.14523233
165520,2017Q4,2017Q3,0.28940535
165520,2018Q1,2017Q4,0.15977721
165520,2018Q2,2018Q1,0.23151326
165520,2018Q3,2018Q2,0.19736326
165520,2018Q4,2018Q3,0.5751008
165520,2019Q1,2018Q4,0.4420627
165520,2019Q2,2019Q1,0.42599335
165520,2019Q3,2019Q2,0.17687197
165520,2019Q4,2019Q3,0.6468071
165520,2020Q1,2019Q4,0.6512426
165520,2020Q2,2020Q1,0.46767396
165520,2020Q3,2020Q2,0.6082082
165520,2020Q4,2020Q3,0.32219008
165520,2021Q1,2020Q4,0.6716645
165520,2021Q2,2021Q1,0.66342115
165520,2021Q3,2021Q2,0.6599246
165520,2021Q4,2021Q3,0.6128722
165520,2022Q1,2021Q4,0.5783141
165520,2022Q2,2022Q1,0.66687125
165521,2014Q3,2014Q2,0.0
165521,2014Q4,2014Q3,0.391806
165521,2015Q1,2014Q4,0.30705497
165521,2015Q2,2015Q1,0.16828164
165521,2015Q3,2015Q2,0.3338585
165521,2015Q4,2015Q3,0.24743335
165521,2016Q1,2015Q4,0.2937032
165521,2016Q2,2016Q1,0.48572543
165521,2016Q3,2016Q2,0.4393536
165521,2016Q4,2016Q3,0.075382635
165521,2017Q1,2016Q4,0.28908813
165521,2017Q2,2017Q1,0.30106422
165521,2017Q3,2017Q2,0.14523233
165521,2017Q4,2017Q3,0.28940535
165521,2018Q1,2017Q4,0.15977721
165521,2018Q2,2018Q1,0.17393014
165521,2018Q3,2018Q2,0.38695547
165521,2018Q4,2018Q3,0.84512275
165521,2019Q1,2018Q4,0.58627474
165521,2019Q2,2019Q1,0.12311149
165521,2019Q3,2019Q2,0.22609138
165521,2019Q4,2019Q3,0.8050424
165521,2020Q1,2019Q4,0.55742735
165521,2020Q2,2020Q1,0.26050386
165521,2020Q3,2020Q2,0.5634902
165521,2020Q4,2020Q3,0.49772087
165521,2021Q1,2020Q4,0.50233954
165521,2021Q2,2021Q1,0.40114477
165521,2021Q3,2021Q2,0.6725813
165521,2021Q4,2021Q3,0.89688873
165521,2022Q1,2021Q4,0.68089545
165521,2022Q2,2022Q1,0.6163687
165522,2015Q2,2015Q1,0.16841216
165522,2015Q3,2015Q2,0.3338585
165522,2015Q4,2015Q3,0.24653019
165522,2016Q1,2015Q4,0.2938465
165522,2016Q2,2016Q1,0.48572543
165522,2016Q3,2016Q2,0.4393536
165522,2016Q4,2016Q3,0.10929867
165522,2017Q1,2016Q4,0.30663934
165522,2017Q2,2017Q1,0.31986445
165522,2017Q3,2017Q2,0.16049998
165522,2017Q4,2017Q3,0.29858178
165522,2018Q1,2017Q4,0.17195174
165522,2018Q2,2018Q1,0.24275215
165522,2018Q3,2018Q2,0.122473866
165522,2018Q4,2018Q3,0.5320237
165522,2019Q1,2018Q4,0.40061864
165522,2019Q2,2019Q1,0.41175523
165522,2019Q3,2019Q2,0.26118305
165522,2019Q4,2019Q3,0.6236633
165522,2020Q1,2019Q4,0.6318874
165522,2020Q2,2020Q1,0.44801408
165522,2020Q3,2020Q2,0.6044123
165522,2020Q4,2020Q3,0.3076637
165522,2021Q1,2020Q4,0.6506451
165522,2021Q2,2021Q1,0.6459255
165522,2021Q3,2021Q2,0.64381665
165522,2021Q4,2021Q3,0.5832766
165522,2022Q1,2021Q4,0.54916304
165522,2022Q2,2022Q1,0.64014333
165523,2015Q4,2015Q3,0.13226774
165523,2016Q1,2015Q4,0.29486063
165523,2016Q2,2016Q1,0.48572543
165523,2016Q3,2016Q2,0.4393536
165523,2016Q4,2016Q3,0.07626758
165523,2017Q1,2016Q4,0.26836774
165523,2017Q2,2017Q1,0.2787758
165523,2017Q3,2017Q2,0.12728818
165523,2017Q4,2017Q3,0.27746713
165523,2018Q1,2017Q4,0.14345105
165523,2018Q2,2018Q1,0.21792182
165523,2018Q3,2018Q2,0.16037473
165523,2018Q4,2018Q3,0.50668913
165523,2019Q1,2018Q4,0.3652058
165523,2019Q2,2019Q1,0.37537518
165523,2019Q3,2019Q2,0.1303929
165523,2019Q4,2019Q3,0.6318639
165523,2020Q1,2019Q4,0.6399548
165523,2020Q2,2020Q1,0.4561392
165523,2020Q3,2020Q2,0.60462457
165523,2020Q4,2020Q3,0.31149426
165523,2021Q1,2020Q4,0.65759146
165523,2021Q2,2021Q1,0.65276027
165523,2021Q3,2021Q2,0.6456969
165523,2021Q4,2021Q3,0.5998209
165523,2022Q1,2021Q4,0.56770205
165523,2022Q2,2022Q1,0.6661638
165524,2015Q4,2015Q3,0.1428414
165524,2016Q1,2015Q4,0.29315284
165524,2016Q2,2016Q1,0.48572543
165524,2016Q3,2016Q2,0.4393536
165524,2016Q4,2016Q3,0.07626758
165524,2017Q1,2016Q4,0.26836774
165524,2017Q2,2017Q1,0.2787758
165524,2017Q3,2017Q2,0.12728818
165524,2017Q4,2017Q3,0.27746713
165524,2018Q1,2017Q4,0.14345105
165524,2018Q2,2018Q1,0.21792182
165524,2018Q3,2018Q2,0.16037473
165524,2018Q4,2018Q3,0.50668913
165524,2019Q1,2018Q4,0.3652058
165524,2019Q2,2019Q1,0.37537518
165524,2019Q3,2019Q2,0.12867077
165524,2019Q4,2019Q3,0.64022917
165524,2020Q1,2019Q4,0.64818186
165524,2020Q2,2020Q1,0.4645266
165524,2020Q3,2020Q2,0.6072205
165524,2020Q4,2020Q3,0.31782508
165524,2021Q1,2020Q4,0.6649408
165524,2021Q2,2021Q1,0.6602229
165524,2021Q3,2021Q2,0.6526554
165524,2021Q4,2021Q3,0.60672474
165524,2022Q1,2021Q4,0.5754213
165524,2022Q2,2022Q1,0.6730645
165525,2016Q1,2015Q4,0.29294816
